0.000	0.462	0.466	2
0.003	0.462	0.466	2
0.006	0.466	0.470	2
0.009	0.466	0.470	2
0.012	0.470	0.474	2
0.015	0.470	0.474	2
0.018	0.474	0.478	2
0.021	0.474	0.478	2
0.024	0.478	0.482	2
0.027	0.478	0.482	2
0.030	0.482	0.486	2
0.033	0.482	0.486	2
0.036	0.482	0.486	2
0.039	0.486	0.490	2
0.042	0.486	0.490	2
0.045	0.490	0.494	2
0.048	0.490	0.494	2
0.051	0.490	0.494	2
0.054	0.494	0.498	2
0.057	0.495	0.499	2
0.060	0.497	0.501	2
0.063	0.498	0.502	2
0.066	0.501	0.505	2
0.069	0.499	0.503	2
0.072	0.502	0.506	2
0.075	0.502	0.506	2
0.078	0.506	0.510	2
0.081	0.506	0.510	2
0.084	0.506	0.510	2
0.087	0.510	0.514	2
0.090	0.510	0.514	2
0.093	0.510	0.514	2
0.096	0.510	0.514	2
0.099	0.514	0.518	2
0.102	0.514	0.518	2
0.105	0.514	0.518	2
0.108	0.514	0.518	2
0.111	0.514	0.518	2
0.114	0.518	0.522	2
0.117	0.518	0.522	2
0.120	0.518	0.522	2
0.123	0.518	0.522	2
0.126	0.518	0.522	2
0.129	0.518	0.522	2
0.132	0.522	0.526	2
0.135	0.522	0.526	2
0.138	0.522	0.526	2
0.141	0.522	0.526	2
0.144	0.522	0.526	2
0.147	0.522	0.526	2
0.150	0.522	0.526	2
0.153	0.522	0.526	2
0.156	0.522	0.526	2
0.159	0.522	0.526	1
0.162	0.522	0.526	1
0.165	0.518	0.522	1
0.168	0.518	0.522	1
0.171	0.518	0.522	1
0.174	0.518	0.522	1
0.177	0.514	0.518	1
0.180	0.514	0.518	1
0.183	0.514	0.518	1
0.186	0.514	0.518	1
0.189	0.510	0.514	1
0.192	0.510	0.514	1
0.195	0.510	0.514	1
0.198	0.506	0.510	1
0.201	0.506	0.510	1
0.204	0.502	0.506	1
0.207	0.498	0.502	1
0.210	0.498	0.502	1
0.213	0.494	0.498	1
0.216	0.490	0.494	1
0.219	0.490	0.494	1
0.222	0.486	0.490	1
0.225	0.482	0.486	1
0.228	0.478	0.482	1
0.231	0.474	0.478	1
0.234	0.470	0.474	1
0.237	0.466	0.470	1
0.240	0.462	0.466	1
0.243	0.458	0.462	1
0.246	0.454	0.458	1
0.249	0.450	0.454	1
0.252	0.446	0.450	1
0.255	0.438	0.442	1
0.258	0.434	0.438	1
0.261	0.426	0.430	1
0.264	0.422	0.426	1
0.267	0.418	0.422	1
0.270	0.410	0.414	1
0.273	0.402	0.406	1
0.276	0.398	0.402	1
0.279	0.390	0.394	1
0.282	0.382	0.386	1
0.285	0.374	0.378	1
0.288	0.370	0.374	1
0.291	0.362	0.366	1
0.294	0.354	0.358	1
0.297	0.346	0.350	1
0.300	0.338	0.342	1
0.303	0.330	0.334	1
0.306	0.322	0.326	1
0.309	0.314	0.318	1
0.312	0.306	0.310	1
0.315	0.298	0.302	1
0.318	0.290	0.294	1
0.321	0.282	0.286	1
0.324	0.274	0.278	1
0.327	0.262	0.266	1
0.330	0.254	0.258	1
0.333	0.244	0.248	1
0.336	0.232	0.236	1
0.339	0.224	0.228	1
0.342	0.212	0.216	1
0.345	0.204	0.208	1
0.348	0.192	0.196	1
0.351	0.180	0.184	1
